id,match_id,labels,confidence,time_range,heroes,结果,批注
20,8825996999,拉野,0.66,02:27-02:53,天辉：无；夜魇：魅惑魔女,线上小兵与中立单位交战/死亡 3 条，死亡 3 条；样例: 02:35 npc_dota_neutral_forest_troll_berserker->npc_dota_creep_badguys_melee; 02:45 npc_dota_neutral_forest_troll_berserker->npc_dota_creep_badguys_melee; 02:53 npc_dota_neutral_forest_troll_berserker->npc_dota_creep_badguys_ranged,
21,8825996999,小规模冲突,0.7,03:14-03:19,天辉：兽王、拉比克；夜魇：风行者、魅惑魔女,击杀结果：天辉 0 - 1 夜魇；死亡：03:19 拉比克,
22,8825996999,小规模冲突,0.7,03:33-03:38,天辉：恐怖利刃、神谕者；夜魇：凤凰、发条技师,击杀结果：天辉 0 - 0 夜魇；死亡：无,
23,8825996999,控符,0.88,03:56-04:01,下符点附近： PARI(天辉)： 无; OG(夜魇)： 电炎绝手,电炎绝手罐装水符,
24,8825996999,囤野/堆野,0.72,03:56-04:06,天辉：无；夜魇：魅惑魔女,,
25,8825996999,囤野/堆野,0.72,03:56-04:06,天辉：兽王；夜魇：无,,
26,8825996999,控符,0.88,03:57-04:02,上符点附近： PARI(天辉)： 无; OG(夜魇)： 魅惑魔女,魅惑魔女拾取水符,
27,8825996999,小规模冲突,0.7,04:05-04:25,天辉：恐怖利刃、神谕者；夜魇：凤凰、发条技师,击杀结果：天辉 1 - 0 夜魇；死亡：04:25 凤凰,
28,8825996999,控符,0.88,04:15-04:20,天辉赏金符点附近： PARI(天辉)： 石鳞剑士; OG(夜魇)： 无,石鳞剑士罐装天辉赏金神符,
29,8825996999,控符,0.88,04:53-04:58,夜魇赏金符点附近： PARI(天辉)： 拉比克; OG(夜魇)： 无,拉比克拾取夜魇赏金神符,
30,8825996999,囤野/堆野,0.72,04:56-05:06,天辉：兽王；夜魇：无,,
31,8825996999,控符,0.88,05:58-06:03,上符点附近： PARI(天辉)： 拉比克; OG(夜魇)： 电炎绝手,拉比克反补幻象神符,
32,8825996999,小规模冲突,0.76,06:01-06:21,天辉：拉比克；夜魇：电炎绝手、魅惑魔女,击杀结果：天辉 0 - 1 夜魇；死亡：06:21 拉比克,
33,8825996999,控符,0.9,06:58-07:08,天辉侧智慧神符附近： PARI(天辉)： 神谕者; OG(夜魇)： 无,神谕者拾取智慧神符,
34,8825996999,小规模冲突,0.7,07:00-07:34,天辉：拉比克、石鳞剑士、神谕者；夜魇：发条技师、电炎绝手、风行者、魅惑魔女,击杀结果：天辉 0 - 1 夜魇；死亡：07:34 神谕者,
35,8825996999,控符,0.9,07:13-07:23,夜魇侧智慧神符附近： PARI(天辉)： 无; OG(夜魇)： 凤凰,凤凰拾取智慧神符,
36,8825996999,控符,0.88,07:55-08:00,下符点附近： PARI(天辉)： 无; OG(夜魇)： 电炎绝手,电炎绝手罐装双倍神符,
37,8825996999,囤野/堆野,0.72,07:56-08:06,天辉：无；夜魇：魅惑魔女,,
38,8825996999,控符,0.88,08:10-08:15,天辉赏金符点附近： PARI(天辉)： 石鳞剑士; OG(夜魇)： 发条技师,发条技师拾取天辉赏金神符,
39,8825996999,小规模冲突,0.7,08:20-08:27,天辉：兽王、拉比克；夜魇：风行者、魅惑魔女,击杀结果：天辉 0 - 1 夜魇；死亡：08:27 兽王,
40,8825996999,小规模冲突 / 守塔团,0.7,09:15-09:28,天辉：兽王、拉比克、石鳞剑士；夜魇：发条技师、风行者、魅惑魔女,击杀结果：天辉 1 - 0 夜魇；死亡：09:25 魅惑魔女,
41,8825996999,拉野,0.66,09:24-11:01,天辉：无；夜魇：风行者,线上小兵与中立单位交战/死亡 7 条，死亡 7 条；样例: 09:32 npc_dota_neutral_polar_furbolg_ursa_warrior->npc_dota_creep_goodguys_melee; 10:07 npc_dota_neutral_polar_furbolg_ursa_warrior->npc_dota_creep_badguys_ranged; 10:14 npc_dota_neutral_polar_furbolg_ursa_warrior->npc_dota_creep_badguys_melee; 10:15 npc_dota_neutral_polar_furbolg_ursa_warrior->npc_dota_creep_badguys_melee,
42,8825996999,小规模冲突,0.76,09:48-10:08,天辉：恐怖利刃；夜魇：凤凰、风行者,击杀结果：天辉 0 - 1 夜魇；死亡：10:08 恐怖利刃,
43,8825996999,控符,0.88,09:58-10:03,下符点附近： PARI(天辉)： 无; OG(夜魇)： 电炎绝手,电炎绝手罐装隐身神符,
44,8825996999,开雾,0.86,10:39-10:59,天辉：石鳞剑士、神谕者；夜魇：无,"使用: PARI(天辉) 神谕者; 进入: 神谕者, 石鳞剑士；位置：中路/河道 raw=(110,125) game=(-2272,-352)",
45,8825996999,囤野/堆野,0.72,10:56-11:06,天辉：无；夜魇：电炎绝手,,
46,8825996999,团战 / 守塔团,0.78,11:01-11:47,天辉：兽王、拉比克、石鳞剑士、神谕者；夜魇：凤凰、发条技师、电炎绝手、风行者、魅惑魔女,击杀结果：天辉 2 - 1 夜魇；死亡：11:16 风行者、11:30 凤凰、11:36 兽王,
47,8825996999,控符,0.82,11:55-12:00,上符点附近： PARI(天辉)： 无; OG(夜魇)： 电炎绝手,神符刷新在另一侧,
48,8825996999,囤野/堆野,0.72,11:56-12:06,天辉：无；夜魇：魅惑魔女,,
49,8825996999,控符,0.88,12:05-12:10,下符点附近： PARI(天辉)： 无; OG(夜魇)： 电炎绝手,电炎绝手罐装恢复神符,
50,8825996999,拉野,0.66,12:25-12:51,天辉：无；夜魇：魅惑魔女,线上小兵与中立单位交战/死亡 4 条，死亡 4 条；样例: 12:33 npc_dota_neutral_satyr_hellcaller->npc_dota_creep_badguys_ranged; 12:39 npc_dota_neutral_ghost->npc_dota_creep_badguys_melee; 12:46 npc_dota_neutral_centaur_khan->npc_dota_creep_goodguys_melee; 12:51 npc_dota_neutral_centaur_khan->npc_dota_creep_goodguys_ranged,
51,8825996999,控符,0.88,12:30-12:35,夜魇赏金符点附近： PARI(天辉)： 无; OG(夜魇)： 凤凰,凤凰拾取夜魇赏金神符,
52,8825996999,控符,0.88,12:40-12:45,"天辉赏金符点附近： PARI(天辉)： 拉比克, 神谕者; OG(夜魇)： 无",神谕者拾取天辉赏金神符,
53,8825996999,囤野/堆野,0.72,12:56-13:06,天辉：兽王；夜魇：无,,
54,8825996999,囤野/堆野,0.72,12:56-13:06,天辉：神谕者；夜魇：无,,
55,8825996999,小规模冲突,0.7,13:33-13:36,天辉：恐怖利刃、拉比克、石鳞剑士、神谕者；夜魇：发条技师,击杀结果：天辉 1 - 0 夜魇；死亡：13:36 发条技师,
56,8825996999,拉野,0.66,13:33-13:44,天辉：兽王；夜魇：无,线上小兵与中立单位交战/死亡 3 条，死亡 3 条；样例: 13:41 npc_dota_neutral_satyr_hellcaller->npc_dota_creep_badguys_melee; 13:42 npc_dota_neutral_satyr_hellcaller->npc_dota_creep_badguys_melee; 13:44 npc_dota_neutral_satyr_hellcaller->npc_dota_creep_badguys_flagbearer,
57,8825996999,开雾,0.86,13:42-13:47,天辉：拉比克、石鳞剑士、神谕者；夜魇：无,"使用: PARI(天辉) 神谕者; 进入: 神谕者, 石鳞剑士, 拉比克；位置：中路/河道 raw=(130,110) game=(223,-2302)",
58,8825996999,控符,0.88,13:56-14:01,"上符点附近： PARI(天辉)： 兽王, 石鳞剑士, 神谕者; OG(夜魇)： 魅惑魔女",石鳞剑士罐装护盾神符,
59,8825996999,肉山团 / 团战,0.78,14:02-14:21,天辉：兽王、拉比克、石鳞剑士、神谕者；夜魇：凤凰、发条技师、电炎绝手、风行者、魅惑魔女,击杀结果：天辉 0 - 2 夜魇；死亡：14:14 神谕者、14:21 石鳞剑士；目标：肉山相关,
60,8825996999,拉野,0.66,14:20-14:29,天辉：无；夜魇：无,线上小兵与中立单位交战/死亡 3 条，死亡 3 条；样例: 14:28 npc_dota_neutral_satyr_hellcaller->npc_dota_creep_badguys_melee; 14:28 npc_dota_neutral_satyr_hellcaller->npc_dota_creep_badguys_melee; 14:29 npc_dota_neutral_satyr_hellcaller->npc_dota_creep_badguys_melee,
61,8825996999,控符,0.9,14:20-14:30,天辉侧智慧神符附近： PARI(天辉)： 兽王; OG(夜魇)： 无,兽王拾取智慧神符,
62,8825996999,控符,0.9,14:38-14:48,夜魇侧智慧神符附近： PARI(天辉)： 无; OG(夜魇)： 电炎绝手,电炎绝手拾取智慧神符,
63,8825996999,囤野/堆野,0.72,14:56-15:06,天辉：无；夜魇：风行者,,
64,8825996999,囤野/堆野,0.72,14:56-15:06,天辉：兽王；夜魇：无,,
65,8825996999,控符,0.82,15:55-16:00,"上符点附近： PARI(天辉)： 兽王, 神谕者; OG(夜魇)： 发条技师",神符刷新在另一侧,
66,8825996999,控符,0.88,16:05-16:10,下符点附近： PARI(天辉)： 无; OG(夜魇)： 电炎绝手,电炎绝手罐装急速神符,
67,8825996999,开雾,0.86,16:13-16:55,天辉：无；夜魇：发条技师、电炎绝手,"使用: OG(夜魇) 发条技师; 进入: 发条技师, 电炎绝手；位置：中路/河道 raw=(135,131) game=(949,373)",
68,8825996999,控符,0.88,16:28-16:33,天辉赏金符点附近： PARI(天辉)： 神谕者; OG(夜魇)： 无,神谕者拾取天辉赏金神符,
69,8825996999,囤野/堆野,0.72,16:56-17:06,天辉：无；夜魇：凤凰,,
70,8825996999,囤野/堆野,0.72,16:56-17:06,天辉：无；夜魇：魅惑魔女,,
71,8825996999,囤野/堆野,0.72,16:56-17:06,天辉：兽王；夜魇：无,,
72,8825996999,小规模冲突,0.7,16:56-17:20,天辉：石鳞剑士、神谕者；夜魇：凤凰、发条技师、电炎绝手、风行者,击杀结果：天辉 0 - 2 夜魇；死亡：17:01 神谕者、17:15 石鳞剑士,
73,8825996999,小规模冲突,0.76,17:17-17:37,天辉：拉比克；夜魇：电炎绝手、魅惑魔女,击杀结果：天辉 0 - 1 夜魇；死亡：17:37 拉比克,
74,8825996999,控符,0.82,17:55-18:00,下符点附近： PARI(天辉)： 无; OG(夜魇)： 发条技师,神符刷新在另一侧,
75,8825996999,控符,0.88,17:55-18:00,夜魇赏金符点附近： PARI(天辉)： 无; OG(夜魇)： 风行者,风行者拾取夜魇赏金神符,
76,8825996999,控符,0.88,17:56-18:01,上符点附近： PARI(天辉)： 兽王; OG(夜魇)： 电炎绝手,兽王拾取奥术神符,
77,8825996999,囤野/堆野,0.72,17:56-18:06,天辉：无；夜魇：魅惑魔女,,
78,8825996999,肉山尝试,0.78,18:34-19:15,天辉：兽王、拉比克；夜魇：凤凰、发条技师、电炎绝手、风行者,,
79,8825996999,小规模冲突,0.7,18:46-18:55,天辉：兽王、拉比克、石鳞剑士；夜魇：凤凰、发条技师、电炎绝手、风行者、魅惑魔女,击杀结果：天辉 0 - 1 夜魇；死亡：18:53 拉比克,
80,8825996999,团战,0.78,19:20-20:02,天辉：兽王、拉比克、石鳞剑士、神谕者；夜魇：凤凰、发条技师、电炎绝手、风行者、魅惑魔女,击杀结果：天辉 0 - 2 夜魇；死亡：19:58 神谕者、20:02 拉比克,
81,8825996999,控符,0.88,19:56-20:01,天辉赏金符点附近： PARI(天辉)： 兽王; OG(夜魇)： 无,兽王拾取天辉赏金神符,
82,8825996999,控符,0.88,20:03-20:08,"下符点附近： PARI(天辉)： 无; OG(夜魇)： 电炎绝手, 风行者",风行者拾取恢复神符,
83,8825996999,肉山击杀,0.95,20:43-20:44,天辉：无；夜魇：风行者,OG(夜魇)击杀肉山；OG(夜魇) 风行者获得肉山盾,
84,8825996999,囤野/堆野,0.72,20:56-21:06,天辉：拉比克；夜魇：无,,
85,8825996999,开雾,0.86,21:43-22:10,天辉：兽王、拉比克、石鳞剑士、神谕者；夜魇：无,"使用: PARI(天辉) 神谕者; 进入: 兽王, 神谕者, 石鳞剑士, 拉比克；位置：中路/河道 raw=(123,107) game=(-605,-2673)",
86,8825996999,资源获得,0.95,21:49-21:49,天辉：无；夜魇：发条技师,OG(夜魇) 发条技师击杀魔晶/获得魔晶,
87,8825996999,开雾,0.86,21:56-22:00,天辉：无；夜魇：凤凰、发条技师、电炎绝手、风行者、魅惑魔女,"使用: OG(夜魇) 魅惑魔女; 进入: 魅惑魔女, 凤凰, 发条技师, 电炎绝手, 风行者；位置：下路/下半区 raw=(178,79) game=(6405,-6238)",
88,8825996999,控符,0.88,21:56-22:01,"下符点附近： PARI(天辉)： 石鳞剑士, 拉比克; OG(夜魇)： 无",石鳞剑士罐装奥术神符,
89,8825996999,囤野/堆野,0.72,21:56-22:06,天辉：恐怖利刃；夜魇：无,,
90,8825996999,控符,0.9,22:15-22:25,夜魇侧智慧神符附近： PARI(天辉)： 无; OG(夜魇)： 发条技师,发条技师拾取智慧神符,
91,8825996999,小规模冲突,0.7,22:16-22:19,天辉：拉比克、神谕者；夜魇：凤凰、电炎绝手、风行者,击杀结果：天辉 0 - 1 夜魇；死亡：22:19 拉比克,
92,8825996999,小规模冲突,0.7,22:35-23:07,天辉：兽王、恐怖利刃、石鳞剑士、神谕者；夜魇：电炎绝手、风行者、魅惑魔女,击杀结果：天辉 0 - 0 夜魇；死亡：无,
93,8825996999,控符,0.88,23:28-23:33,夜魇赏金符点附近： PARI(天辉)： 无; OG(夜魇)： 风行者,风行者拾取夜魇赏金神符,
94,8825996999,控符,0.82,23:55-24:00,下符点附近： PARI(天辉)： 无; OG(夜魇)： 魅惑魔女,神符刷新在另一侧,
95,8825996999,控符,0.88,23:56-24:01,上符点附近： PARI(天辉)： 无; OG(夜魇)： 电炎绝手,电炎绝手罐装护盾神符,
96,8825996999,小规模冲突,0.7,24:06-24:22,天辉：兽王、拉比克；夜魇：发条技师、电炎绝手、魅惑魔女,击杀结果：天辉 0 - 1 夜魇；死亡：24:22 拉比克,
97,8825996999,控符,0.88,24:37-24:42,天辉赏金符点附近： PARI(天辉)： 恐怖利刃; OG(夜魇)： 无,恐怖利刃拾取天辉赏金神符,
98,8825996999,团战,0.78,24:49-25:26,天辉：兽王、恐怖利刃、拉比克、石鳞剑士、神谕者；夜魇：凤凰、发条技师、电炎绝手、风行者、魅惑魔女,击杀结果：天辉 2 - 0 夜魇；死亡：25:03 风行者[带盾阵亡]、25:11 发条技师,
99,8825996999,带盾阵亡,0.95,25:03-25:03,天辉：无；夜魇：风行者,25:03 风行者 带盾阵亡/消耗不朽盾；Aegis 获取时间 20:44,
100,8825996999,控符,0.88,25:32-25:37,夜魇赏金符点附近： PARI(天辉)： 无; OG(夜魇)： 电炎绝手,电炎绝手罐装夜魇赏金神符,
101,8825996999,控符,0.88,25:56-26:01,下符点附近： PARI(天辉)： 石鳞剑士; OG(夜魇)： 无,石鳞剑士罐装双倍神符,
102,8825996999,开雾,0.86,26:08-26:19,天辉：无；夜魇：凤凰、发条技师、电炎绝手,"使用: OG(夜魇) 发条技师; 进入: 凤凰, 发条技师, 电炎绝手；位置：中路/河道 raw=(142,127) game=(1841,-159)",
103,8825996999,团战,0.78,26:10-26:37,天辉：兽王、恐怖利刃、石鳞剑士、神谕者；夜魇：凤凰、发条技师、电炎绝手、风行者、魅惑魔女,击杀结果：天辉 0 - 3 夜魇；死亡：26:22 神谕者、26:29 恐怖利刃、26:37 兽王,
104,8825996999,囤野/堆野,0.72,26:56-27:06,天辉：兽王；夜魇：无,,
105,8825996999,小规模冲突,0.7,27:02-27:09,天辉：拉比克、石鳞剑士；夜魇：发条技师、风行者,击杀结果：天辉 1 - 0 夜魇；死亡：27:09 发条技师,
106,8825996999,控符,0.88,27:56-28:01,"天辉赏金符点附近： PARI(天辉)： 石鳞剑士, 神谕者; OG(夜魇)： 无",神谕者拾取天辉赏金神符,
107,8825996999,囤野/堆野,0.72,27:56-28:06,天辉：恐怖利刃；夜魇：无,,
108,8825996999,控符,0.88,27:58-28:03,上符点附近： PARI(天辉)： 兽王; OG(夜魇)： 无,兽王拾取幻象神符,
109,8825996999,开雾,0.86,28:14-28:40,天辉：无；夜魇：发条技师、电炎绝手、风行者、魅惑魔女,"使用: OG(夜魇) 发条技师; 进入: 魅惑魔女, 发条技师, 电炎绝手, 风行者；位置：中路/河道 raw=(150,127) game=(2797,-86)",
110,8825996999,控符,0.9,28:42-28:52,天辉侧智慧神符附近： PARI(天辉)： 无; OG(夜魇)： 电炎绝手,电炎绝手拾取智慧神符,
111,8825996999,开雾,0.86,28:54-29:08,天辉：兽王、恐怖利刃、拉比克、石鳞剑士、神谕者；夜魇：无,"使用: PARI(天辉) 神谕者; 进入: 兽王, 神谕者, 石鳞剑士, 拉比克, 恐怖利刃；位置：中路/河道 raw=(117,110) game=(-1395,-2291)",
112,8825996999,囤野/堆野,0.72,28:56-29:06,天辉：无；夜魇：风行者,,
113,8825996999,小规模冲突,0.7,29:29-29:39,天辉：兽王、恐怖利刃、拉比克、石鳞剑士、神谕者；夜魇：凤凰、发条技师、风行者,击杀结果：天辉 1 - 0 夜魇；死亡：29:37 发条技师,
114,8825996999,肉山击杀,0.95,29:35-29:36,天辉：恐怖利刃；夜魇：无,PARI(天辉)击杀肉山；PARI(天辉) 恐怖利刃获得肉山盾,
115,8825996999,控符,0.9,29:46-29:56,夜魇侧智慧神符附近： PARI(天辉)： 无; OG(夜魇)： 风行者,风行者拾取智慧神符,
116,8825996999,控符,0.88,29:57-30:02,"下符点附近： PARI(天辉)： 石鳞剑士, 拉比克; OG(夜魇)： 无",石鳞剑士罐装急速神符,
117,8825996999,小规模冲突,0.7,30:53-31:09,天辉：恐怖利刃、石鳞剑士、神谕者；夜魇：凤凰、发条技师、风行者、魅惑魔女,击杀结果：天辉 0 - 0 夜魇；死亡：无,
118,8825996999,控符,0.88,30:55-31:00,夜魇赏金符点附近： PARI(天辉)： 无; OG(夜魇)： 凤凰,凤凰拾取夜魇赏金神符,
119,8825996999,小规模冲突 / 守塔团,0.7,31:31-31:39,天辉：兽王、拉比克、石鳞剑士；夜魇：凤凰、电炎绝手、风行者、魅惑魔女,击杀结果：天辉 0 - 0 夜魇；死亡：无,
120,8825996999,控符,0.88,31:57-32:02,"下符点附近： PARI(天辉)： 无; OG(夜魇)： 电炎绝手, 魅惑魔女",电炎绝手罐装隐身神符,
121,8825996999,控符,0.88,32:04-32:09,天辉赏金符点附近： PARI(天辉)： 无; OG(夜魇)： 发条技师,发条技师拾取天辉赏金神符,
122,8825996999,开雾,0.86,32:13-32:53,天辉：兽王、恐怖利刃、拉比克、石鳞剑士、神谕者；夜魇：无,"使用: PARI(天辉) 神谕者; 进入: 兽王, 神谕者, 石鳞剑士, 拉比克, 恐怖利刃；位置：中路/河道 raw=(101,126) game=(-3428,-252)",
123,8825996999,控符,0.88,32:40-32:45,夜魇赏金符点附近： PARI(天辉)： 拉比克; OG(夜魇)： 无,拉比克拾取夜魇赏金神符,
124,8825996999,高地团 / 小规模冲突,0.7,32:44-32:59,天辉：兽王、恐怖利刃、拉比克、石鳞剑士、神谕者；夜魇：电炎绝手,击杀结果：天辉 1 - 0 夜魇；死亡：32:57 电炎绝手,
125,8825996999,高地团 / 团战 / 守塔团,0.78,33:29-34:46,天辉：兽王、恐怖利刃、拉比克、石鳞剑士、神谕者；夜魇：凤凰、发条技师、电炎绝手、风行者、魅惑魔女,击杀结果：天辉 2 - 0 夜魇；死亡：34:20 发条技师、34:22 风行者,
126,8825996999,囤野/堆野,0.72,34:56-35:06,天辉：石鳞剑士；夜魇：无,,
